""    ,"business_id"           ,"word1"     ,"word2"      ,"word3"      ,"word1_label","word2_label","word3_lable","suggestion1"                                                                              ,"suggestion2"                                                                              ,"suggestions3"                                                               ,"average_rating"
"1116","Zo4y2zbF_KskGYfYEMeP3w","coffee"    ,"space"      ,NA           ,"food"       ,"environment",NA           ,"You are doing well in food, specifically coffee.
Because comments related to coffeeis not statistically lower than your average ratings"    ,"You are doing well in environment, specifically space.
Because comments related to spaceis not statistically lower than your average ratings"     ,NA                                                                           ,"4.92105263157895"
"1117","3ksTKKr7wHHR_LPLBtweWQ","coffee"    ,NA           ,NA           ,"food"       ,NA           ,NA           ,"You are doing well in food, specifically coffee.
Because comments related to coffeeis not statistically lower than your average ratings"    ,NA                                                                                         ,NA                                                                           ,"4.72727272727273"
"1118","_TF3IR-qfk3pU5d1xpdR8A","juice"     ,NA           ,"bowl"       ,"food"       ,NA           ,"food"       ,"You are doing well in food, specifically juice.
Because comments related to juiceis not statistically lower than your average ratings"     ,NA                                                                                         ,"You should offer more stable food quality, specifically bowl.
Because there are many postive and negative comments related to bowl."       ,"3.78947368421053"
"1119","7nyN3WY9071mQDWy0Dwyxg","waffle"    ,"chocolate"  ,"cheese"     ,"food"       ,"food"       ,"food"       ,"You are doing well in food, specifically waffle.
Because comments related to waffleis not statistically lower than your average ratings"    ,"You are doing well in food, specifically chocolate.
Because comments related to chocolateis not statistically lower than your average ratings" ,"You should improve the quality of food, specifically cheese.
Because negative comments are mostly related to cheese."                ,"3.36363636363636"
"1120","Ma_eP7RX1vWAhmjZTY7zyw",NA          ,"coffee"     ,"order"      ,NA           ,"food"       ,"service"    ,NA                                                                                         ,"You are doing well in food, specifically coffee.
Because comments related to coffeeis not statistically lower than your average ratings"    ,"You should offer more stable service quality, specifically order.
Because there are many postive and negative comments related to order."      ,"3.05128205128205"
"1121","CKtfGOtPkLnZASAPw-iXQg","coffee"    ,"breakfast"  ,NA           ,"food"       ,"food"       ,NA           ,"You are doing well in food, specifically coffee.
Because comments related to coffeeis not statistically lower than your average ratings"    ,"You are doing well in food, specifically breakfast.
Because comments related to breakfastis not statistically lower than your average ratings" ,NA                                                                           ,"3.66666666666667"
"1122","xNBpvrBjwvegW6HJoNPptA","coffee"    ,"staff"      ,NA           ,"food"       ,"service"    ,NA           ,"You are doing well in food, specifically coffee.
Because comments related to coffeeis not statistically lower than your average ratings"    ,"You are doing well in service, specifically staff.
Because comments related to staffis not statistically lower than your average ratings"     ,NA                                                                           ,"4.14285714285714"
"1123","xOvoe7E3dJmUygqUkzhBxg","service"   ,"staff"      ,"order"      ,"service"    ,"service"    ,"service"    ,"You are doing well in service, specifically service.
Because comments related to serviceis not statistically lower than your average ratings"   ,"You are doing well in service, specifically staff.
Because comments related to staffis not statistically lower than your average ratings"     ,"You should improve the quality of service, specifically order.
Because negative comments are mostly related to order."              ,"3.5625"
"1124","IkcxBNK3KahMf-_bQmIevw","burger"    ,"staff"      ,NA           ,"food"       ,"service"    ,NA           ,"You are doing well in food, specifically burger.
Because comments related to burgeris not statistically lower than your average ratings"    ,"You are doing well in service, specifically staff.
Because comments related to staffis not statistically lower than your average ratings"     ,NA                                                                           ,"3.77777777777778"
"1125","02-AiawYXexkfBCF140F9A","breakfast" ,NA           ,"wrap"       ,"food"       ,NA           ,"food"       ,"You are doing well in food, specifically breakfast.
Because comments related to breakfastis not statistically lower than your average ratings" ,NA                                                                                         ,"You should improve the quality of food, specifically wrap.
Because negative comments are mostly related to wrap."                  ,"3.6"
"1126","PIsdtzjybYK-7nCGB4QbRg",NA          ,NA           ,"coffee"     ,NA           ,NA           ,"food"       ,NA                                                                                         ,NA                                                                                         ,"You should offer more stable food quality, specifically coffee.
Because there are many postive and negative comments related to coffee."     ,"3.28571428571429"
"1127","lO4ot0f38Cg3BtD0lICpLg","staff"     ,"lunch"      ,"bread"      ,"service"    ,"food"       ,"food"       ,"You are doing well in service, specifically staff.
Because comments related to staffis not statistically lower than your average ratings"     ,"You are doing well in food, specifically lunch.
Because comments related to lunchis not statistically lower than your average ratings"     ,"You should improve the quality of food, specifically bread.
Because negative comments are mostly related to bread."                 ,"4"
"1128","MUjdyBDxtf-yYyewN32NcQ",NA          ,"staff"      ,"coffee"     ,NA           ,"service"    ,"food"       ,NA                                                                                         ,"You are doing well in service, specifically staff.
Because comments related to staffis not statistically lower than your average ratings"     ,"You should offer more stable food quality, specifically coffee.
Because there are many postive and negative comments related to coffee."     ,"3.875"
"1129","9P789RmVdMCpYbB0hSTsBQ",NA          ,NA           ,"environment",NA           ,NA           ,"environment",NA                                                                                         ,NA                                                                                         ,"You should offer more stable environment quality, specifically environment.
Because there are many postive and negative comments related to environment.","3.57142857142857"
"1130","TSt3hLTo_TY5Bn5PTiytVQ",NA          ,"lunch"      ,"breakfast"  ,NA           ,"food"       ,"food"       ,NA                                                                                         ,"You are doing well in food, specifically lunch.
Because comments related to lunchis not statistically lower than your average ratings"     ,"You should offer more stable food quality, specifically breakfast.
Because there are many postive and negative comments related to breakfast."  ,"4.1875"
"1131","q8hANNGjtlhuIz3Prk0mcg","building"  ,"menu"       ,"area"       ,"environment","food"       ,"environment","You are doing well in environment, specifically building.
Because comments related to buildingis not statistically lower than your average ratings"  ,"You are doing well in food, specifically menu.
Because comments related to menuis not statistically lower than your average ratings"      ,"You should improve the quality of environment, specifically area.
Because negative comments are mostly related to area."           ,"3.88888888888889"
"1132","TTcMHJ723b7LWerfaCnQvw","coffee"    ,NA           ,"staff"      ,"food"       ,NA           ,"service"    ,"You are doing well in food, specifically coffee.
Because comments related to coffeeis not statistically lower than your average ratings"    ,NA                                                                                         ,"You should improve the quality of service, specifically staff.
Because negative comments are mostly related to staff."              ,"4.55555555555556"
"1133","kmYutX-6Vo2EgvwAHU0c8w","sandwich"  ,"lunch"      ,"beef"       ,"food"       ,"food"       ,"food"       ,"You are doing well in food, specifically sandwich.
Because comments related to sandwichis not statistically lower than your average ratings"  ,"You are doing well in food, specifically lunch.
Because comments related to lunchis not statistically lower than your average ratings"     ,"You should improve the quality of food, specifically beef.
Because negative comments are mostly related to beef."                  ,"3.95238095238095"
"1134","NlpfdzCHjNt4JG3X1sKJsA",NA          ,NA           ,"flavor"     ,NA           ,NA           ,"food"       ,NA                                                                                         ,NA                                                                                         ,"You should improve the quality of food, specifically flavor.
Because negative comments are mostly related to flavor."                ,"4.72"
"1135","pc1mdLN2C2jf9WLEUwfb2w",NA          ,"coconut"    ,"tea"        ,NA           ,"food"       ,"food"       ,NA                                                                                         ,"You are doing well in food, specifically coconut.
Because comments related to coconutis not statistically lower than your average ratings"   ,"You should offer more stable food quality, specifically tea.
Because there are many postive and negative comments related to tea."        ,"2.85714285714286"
"1136","vVjYM2jgmqp8_-Se2cyhew",NA          ,NA           ,NA           ,NA           ,NA           ,NA           ,NA                                                                                         ,NA                                                                                         ,NA                                                                           ,"5"
"1137","t1KYwIC09iYEB6GAgl8LYg",NA          ,NA           ,"coffee"     ,NA           ,NA           ,"food"       ,NA                                                                                         ,NA                                                                                         ,"You should offer more stable food quality, specifically coffee.
Because there are many postive and negative comments related to coffee."     ,"3.33333333333333"
"1138","YObynye2YRXlKteD19K1gA","order"     ,NA           ,"coffee"     ,"service"    ,NA           ,"food"       ,"You are doing well in service, specifically order.
Because comments related to orderis not statistically lower than your average ratings"     ,NA                                                                                         ,"You should offer more stable food quality, specifically coffee.
Because there are many postive and negative comments related to coffee."     ,"2.03703703703704"
"1139","nyolLCE3szB1e_47uEt3jw",NA          ,"service"    ,"beer"       ,NA           ,"service"    ,"food"       ,NA                                                                                         ,"You are doing well in service, specifically service.
Because comments related to serviceis not statistically lower than your average ratings"   ,"You should offer more stable food quality, specifically beer.
Because there are many postive and negative comments related to beer."       ,"3.94736842105263"
"1140","h2AyZfdsvSalsceZXm_aGg","lunch"     ,NA           ,"chicken"    ,"food"       ,NA           ,"food"       ,"You are doing well in food, specifically lunch.
Because comments related to lunchis not statistically lower than your average ratings"     ,NA                                                                                         ,"You should offer more stable food quality, specifically chicken.
Because there are many postive and negative comments related to chicken."    ,"3.84615384615385"
"1141","KFv6EFUqrf-0ZQd5DVdApA",NA          ,"milk"       ,"tea"        ,NA           ,"food"       ,"food"       ,NA                                                                                         ,"You are doing well in food, specifically milk.
Because comments related to milkis not statistically lower than your average ratings"      ,"You should offer more stable food quality, specifically tea.
Because there are many postive and negative comments related to tea."        ,"2.94117647058824"
"1142","Z-8uKkHEZsNu_6oHSK1fcw","onion"     ,"meal"       ,"dinner"     ,"food"       ,"food"       ,"food"       ,"You are doing well in food, specifically onion.
Because comments related to onionis not statistically lower than your average ratings"     ,"You should improve the quality of food, specifically meal.
Because comments related to mealis statistically lower than your average ratings"          ,"You should improve the quality of food, specifically dinner.
Because negative comments are mostly related to dinner."                ,"3"
"1143","cJEzd3rtlu9OuKqc6BT4eg","pork"      ,"seating"    ,NA           ,"food"       ,"environment",NA           ,"You are doing well in food, specifically pork.
Because comments related to porkis not statistically lower than your average ratings"      ,"You are doing well in environment, specifically seating.
Because comments related to seatingis not statistically lower than your average ratings"   ,NA                                                                           ,"4.66666666666667"
"1144","mRu1-MDbwd89lLRHCDmiew","breakfast" ,NA           ,"service"    ,"food"       ,NA           ,"service"    ,"You are doing well in food, specifically breakfast.
Because comments related to breakfastis not statistically lower than your average ratings" ,NA                                                                                         ,"You should offer more stable service quality, specifically service.
Because there are many postive and negative comments related to service."    ,"3.78787878787879"
"1145","RB0ZGpQ1CUauf5BKTdj_LA","lunch"     ,"area"       ,"menu"       ,"food"       ,"environment","food"       ,"You are doing well in food, specifically lunch.
Because comments related to lunchis not statistically lower than your average ratings"     ,"You are doing well in environment, specifically area.
Because comments related to areais not statistically lower than your average ratings"      ,"You should improve the quality of food, specifically menu.
Because negative comments are mostly related to menu."                  ,"2.9"
"1146","1z-pcOgu6aIgL-R9k3DG-g","lunch"     ,"service"    ,"bartender"  ,"food"       ,"service"    ,"service"    ,"You are doing well in food, specifically lunch.
Because comments related to lunchis not statistically lower than your average ratings"     ,"You are doing well in service, specifically service.
Because comments related to serviceis not statistically lower than your average ratings"   ,"You should improve the quality of service, specifically bartender.
Because negative comments are mostly related to bartender."          ,"3.46666666666667"
"1147","mqvGJJLtuzFFQHaQHWCQyg","service"   ,"lunch"      ,"cafe"       ,"service"    ,"food"       ,"food"       ,"You are doing well in service, specifically service.
Because comments related to serviceis not statistically lower than your average ratings"   ,"You are doing well in food, specifically lunch.
Because comments related to lunchis not statistically lower than your average ratings"     ,"You should improve the quality of food, specifically cafe.
Because negative comments are mostly related to cafe."                  ,"4.28571428571429"
"1148","b7-PPax7BDDVhEd6o-E1dg","breakfast" ,"service"    ,"order"      ,"food"       ,"service"    ,"service"    ,"You are doing well in food, specifically breakfast.
Because comments related to breakfastis not statistically lower than your average ratings" ,"You are doing well in service, specifically service.
Because comments related to serviceis not statistically lower than your average ratings"   ,"You should improve the quality of service, specifically order.
Because negative comments are mostly related to order."              ,"3.51724137931034"
"1149","UftGog-odOjHq5vJUtN3lw","coffee"    ,"service"    ,NA           ,"food"       ,"service"    ,NA           ,"You are doing well in food, specifically coffee.
Because comments related to coffeeis not statistically lower than your average ratings"    ,"You are doing well in service, specifically service.
Because comments related to serviceis not statistically lower than your average ratings"   ,NA                                                                           ,"4.5"
"1150","cgSYX3FwSwyXhDj8ouiFzQ","order"     ,"service"    ,"taste"      ,"service"    ,"service"    ,"food"       ,"You are doing well in service, specifically order.
Because comments related to orderis not statistically lower than your average ratings"     ,"You are doing well in service, specifically service.
Because comments related to serviceis not statistically lower than your average ratings"   ,"You should improve the quality of food, specifically taste.
Because negative comments are mostly related to taste."                 ,"2.90909090909091"
"1151","kNVUk0IYXo2y12MTEq63LA",NA          ,NA           ,"coffee"     ,NA           ,NA           ,"food"       ,NA                                                                                         ,NA                                                                                         ,"You should offer more stable food quality, specifically coffee.
Because there are many postive and negative comments related to coffee."     ,"4"
"1152","yepCCFh92vMbcAIxhOTnhw","service"   ,NA           ,"waitress"   ,"service"    ,NA           ,"food"       ,"You are doing well in service, specifically service.
Because comments related to serviceis not statistically lower than your average ratings"   ,NA                                                                                         ,"You should offer more stable food quality, specifically waitress.
Because there are many postive and negative comments related to waitress."   ,"2.83333333333333"
"1153","hvPRnjj2F8Pjrt_CBHKobA","family"    ,NA           ,NA           ,"environment",NA           ,NA           ,"You are doing well in environment, specifically family.
Because comments related to familyis not statistically lower than your average ratings"    ,NA                                                                                         ,NA                                                                           ,"4.64705882352941"
"1154","I57lAKOF97G8IFW4U2brbw",NA          ,NA           ,NA           ,NA           ,NA           ,NA           ,NA                                                                                         ,NA                                                                                         ,NA                                                                           ,"5"
"1155","ySzUlnb5f_2HSz93soGSIg",NA          ,"staff"      ,"coffee"     ,NA           ,"service"    ,"food"       ,NA                                                                                         ,"You are doing well in service, specifically staff.
Because comments related to staffis not statistically lower than your average ratings"     ,"You should offer more stable food quality, specifically coffee.
Because there are many postive and negative comments related to coffee."     ,"3.71428571428571"
"1156","jsXdprjBuHwuBrpURK8FXQ","coffee"    ,"service"    ,"breakfast"  ,"food"       ,"service"    ,"food"       ,"You are doing well in food, specifically coffee.
Because comments related to coffeeis not statistically lower than your average ratings"    ,"You are doing well in service, specifically service.
Because comments related to serviceis not statistically lower than your average ratings"   ,"You should improve the quality of food, specifically breakfast.
Because negative comments are mostly related to breakfast."             ,"4"
"1157","SmhbasRK0yCbJ1icu_K_hA","staff"     ,"service"    ,NA           ,"service"    ,"service"    ,NA           ,"You are doing well in service, specifically staff.
Because comments related to staffis not statistically lower than your average ratings"     ,"You are doing well in service, specifically service.
Because comments related to serviceis not statistically lower than your average ratings"   ,NA                                                                           ,"3.66666666666667"
"1158","QopMYM74IE7KnhJ1NHx0Bg","order"     ,"breakfast"  ,"menu"       ,"service"    ,"food"       ,"food"       ,"You are doing well in service, specifically order.
Because comments related to orderis not statistically lower than your average ratings"     ,"You are doing well in food, specifically breakfast.
Because comments related to breakfastis not statistically lower than your average ratings" ,"You should improve the quality of food, specifically menu.
Because negative comments are mostly related to menu."                  ,"4.14285714285714"
"1159","KVHMjG5alLJZLg4fBFH-vg",NA          ,NA           ,"cafe"       ,NA           ,NA           ,"food"       ,NA                                                                                         ,NA                                                                                         ,"You should improve the quality of food, specifically cafe.
Because negative comments are mostly related to cafe."                  ,"3.16666666666667"
"1160","U0q_locdhpVGsSMPpUd__A","staff"     ,NA           ,"price"      ,"service"    ,NA           ,"food"       ,"You are doing well in service, specifically staff.
Because comments related to staffis not statistically lower than your average ratings"     ,NA                                                                                         ,"You should improve the quality of food, specifically price.
Because negative comments are mostly related to price."                 ,"3.6"
"1161","p48aQi5xBY5FRPXPcmbVrg",NA          ,NA           ,NA           ,NA           ,NA           ,NA           ,NA                                                                                         ,NA                                                                                         ,NA                                                                           ,"4"
"1162","wE52UhIB4KRR46khEFLd5Q",NA          ,NA           ,"egg"        ,NA           ,NA           ,"food"       ,NA                                                                                         ,NA                                                                                         ,"You should improve the quality of food, specifically egg.
Because negative comments are mostly related to egg."                   ,"4"
"1163","ldFf9NPNeV3b5r5IhGzN3w","panini"    ,NA           ,"sandwich"   ,"food"       ,NA           ,"food"       ,"You are doing well in food, specifically panini.
Because comments related to paniniis not statistically lower than your average ratings"    ,NA                                                                                         ,"You should improve the quality of food, specifically sandwich.
Because negative comments are mostly related to sandwich."              ,"1.83333333333333"
"1164","tXWLeU70Be2gAS5t1CW0eA","turkey"    ,"ham"        ,"menu"       ,"food"       ,"food"       ,"food"       ,"You are doing well in food, specifically turkey.
Because comments related to turkeyis not statistically lower than your average ratings"    ,"You are doing well in food, specifically ham.
Because comments related to hamis not statistically lower than your average ratings"       ,"You should improve the quality of food, specifically menu.
Because negative comments are mostly related to menu."                  ,"3.2"
"1165","Qimo9ft6hDl70mFqTNCEIA",NA          ,NA           ,"milk"       ,NA           ,NA           ,"food"       ,NA                                                                                         ,NA                                                                                         ,"You should improve the quality of food, specifically milk.
Because negative comments are mostly related to milk."                  ,"4.5"
"1166","XjpuYS_NxxwKd627GrXelw",NA          ,NA           ,NA           ,NA           ,NA           ,NA           ,NA                                                                                         ,NA                                                                                         ,NA                                                                           ,"4.8"
"1167","V49fFIDDXbetMTfT0GrBvg","cream"     ,NA           ,"lot"        ,"food"       ,NA           ,"environment","You are doing well in food, specifically cream.
Because comments related to creamis not statistically lower than your average ratings"     ,NA                                                                                         ,"You should improve the quality of environment, specifically lot.
Because negative comments are mostly related to lot."            ,"3.875"
"1168","TLaB-QjeUJNJlROYqLC87g",NA          ,"drink"      ,"coffee"     ,NA           ,"food"       ,"food"       ,NA                                                                                         ,"You are doing well in food, specifically drink.
Because comments related to drinkis not statistically lower than your average ratings"     ,"You should offer more stable food quality, specifically coffee.
Because there are many postive and negative comments related to coffee."     ,"4.28571428571429"
"1169","uMOrnl5NFzpC7S2Po-Azkw",NA          ,NA           ,"service"    ,NA           ,NA           ,"service"    ,NA                                                                                         ,NA                                                                                         ,"You should offer more stable service quality, specifically service.
Because there are many postive and negative comments related to service."    ,"4.14285714285714"
"1170","BKNq1HI_DP6nJhhnPsuq8A",NA          ,NA           ,"service"    ,NA           ,NA           ,"service"    ,NA                                                                                         ,NA                                                                                         ,"You should improve the quality of service, specifically service.
Because negative comments are mostly related to service."            ,"4.8"
"1171","yNd4NlOe6O28jWpEXoS0sw",NA          ,"location"   ,"service"    ,NA           ,"environment","service"    ,NA                                                                                         ,"You are doing well in environment, specifically location.
Because comments related to locationis not statistically lower than your average ratings"  ,"You should offer more stable service quality, specifically service.
Because there are many postive and negative comments related to service."    ,"3.42857142857143"
"1172","dWW6z6bm75xhtcuhsg_ZvA",NA          ,"service"    ,"coffee"     ,NA           ,"service"    ,"food"       ,NA                                                                                         ,"You are doing well in service, specifically service.
Because comments related to serviceis not statistically lower than your average ratings"   ,"You should offer more stable food quality, specifically coffee.
Because there are many postive and negative comments related to coffee."     ,"4.65"
"1173","gQoW2b2L-KhtzYyNGBz3AA","lunch"     ,NA           ,NA           ,"food"       ,NA           ,NA           ,"You are doing well in food, specifically lunch.
Because comments related to lunchis not statistically lower than your average ratings"     ,NA                                                                                         ,NA                                                                           ,"4.75"
"1174","Yvmq_exeiBN4lGodDsndVQ",NA          ,NA           ,"chicken"    ,NA           ,NA           ,"food"       ,NA                                                                                         ,NA                                                                                         ,"You should offer more stable food quality, specifically chicken.
Because there are many postive and negative comments related to chicken."    ,"1.8"
"1175","qvYyvkGFhi6V1QSUi4AoMg","bowl"      ,"smoothie"   ,"order"      ,"food"       ,"food"       ,"service"    ,"You are doing well in food, specifically bowl.
Because comments related to bowlis not statistically lower than your average ratings"      ,"You are doing well in food, specifically smoothie.
Because comments related to smoothieis not statistically lower than your average ratings"  ,"You should improve the quality of service, specifically order.
Because negative comments are mostly related to order."              ,"4.54166666666667"
"1176","C6Ppu2IbmpOBAV9fsloE5A","cafe"      ,"coffee"     ,"reservation","food"       ,"food"       ,"service"    ,"You are doing well in food, specifically cafe.
Because comments related to cafeis not statistically lower than your average ratings"      ,"You are doing well in food, specifically coffee.
Because comments related to coffeeis not statistically lower than your average ratings"    ,"You should improve the quality of service, specifically reservation.
Because negative comments are mostly related to reservation."        ,"4.71794871794872"
"1177","x8mCi6gJ2xyGbAT7Ni9EaA","tea"       ,"fruit"      ,"taste"      ,"food"       ,"food"       ,"food"       ,"You are doing well in food, specifically tea.
Because comments related to teais not statistically lower than your average ratings"       ,"You are doing well in food, specifically fruit.
Because comments related to fruitis not statistically lower than your average ratings"     ,"You should improve the quality of food, specifically taste.
Because negative comments are mostly related to taste."                 ,"4.31060606060606"
"1178","7AT-h0oXAu4f7XyQnecI9Q",NA          ,"croissant"  ,"coffee"     ,NA           ,"food"       ,"food"       ,NA                                                                                         ,"You are doing well in food, specifically croissant.
Because comments related to croissantis not statistically lower than your average ratings" ,"You should offer more stable food quality, specifically coffee.
Because there are many postive and negative comments related to coffee."     ,"4.14705882352941"
"1179","vDciIIDecHc7lke16iaG8Q","breakfast" ,"lunch"      ,NA           ,"food"       ,"food"       ,NA           ,"You are doing well in food, specifically breakfast.
Because comments related to breakfastis not statistically lower than your average ratings" ,"You are doing well in food, specifically lunch.
Because comments related to lunchis not statistically lower than your average ratings"     ,NA                                                                           ,"4.87096774193548"
"1180","zwPk8FMM1woI1MTGlkh-eg",NA          ,NA           ,NA           ,NA           ,NA           ,NA           ,NA                                                                                         ,NA                                                                                         ,NA                                                                           ,"5"
"1181","5h7QCyZTbFzV9cYge6spyg","pork"      ,"staff"      ,NA           ,"food"       ,"service"    ,NA           ,"You are doing well in food, specifically pork.
Because comments related to porkis not statistically lower than your average ratings"      ,"You are doing well in service, specifically staff.
Because comments related to staffis not statistically lower than your average ratings"     ,NA                                                                           ,"4.9375"
"1182","oC_D2U6EJUO3ktgEDQJxsg","coffee"    ,"milk"       ,NA           ,"food"       ,"food"       ,NA           ,"You are doing well in food, specifically coffee.
Because comments related to coffeeis not statistically lower than your average ratings"    ,"You are doing well in food, specifically milk.
Because comments related to milkis not statistically lower than your average ratings"      ,NA                                                                           ,"4.74137931034483"
"1183","qw5ciWREXWGOuJYCD4AHlQ","breakfast" ,NA           ,NA           ,"food"       ,NA           ,NA           ,"You are doing well in food, specifically breakfast.
Because comments related to breakfastis not statistically lower than your average ratings" ,NA                                                                                         ,NA                                                                           ,"4.86666666666667"
"1184","8M9rvsQWBdOKX2Sqtx8QGA","chicken"   ,"bread"      ,"area"       ,"food"       ,"food"       ,"environment","You are doing well in food, specifically chicken.
Because comments related to chickenis not statistically lower than your average ratings"   ,"You should improve the quality of food, specifically bread.
Because comments related to breadis statistically lower than your average ratings"         ,"You should improve the quality of environment, specifically area.
Because negative comments are mostly related to area."           ,"4.34920634920635"
"1185","S14RU67uG_OilF13dIgBkA",NA          ,"latte"      ,"coffee"     ,NA           ,"food"       ,"food"       ,NA                                                                                         ,"You are doing well in food, specifically latte.
Because comments related to latteis not statistically lower than your average ratings"     ,"You should offer more stable food quality, specifically coffee.
Because there are many postive and negative comments related to coffee."     ,"4.58"
"1186","-7LhyL0f41vAeyMC_J7DsA","coffee"    ,"breakfast"  ,"sandwich"   ,"food"       ,"food"       ,"food"       ,"You are doing well in food, specifically coffee.
Because comments related to coffeeis not statistically lower than your average ratings"    ,"You are doing well in food, specifically breakfast.
Because comments related to breakfastis not statistically lower than your average ratings" ,"You should improve the quality of food, specifically sandwich.
Because negative comments are mostly related to sandwich."              ,"4.2037037037037"
"1187","JNBHy0YJkXrfDaqq-mhngA","service"   ,NA           ,"breakfast"  ,"service"    ,NA           ,"food"       ,"You are doing well in service, specifically service.
Because comments related to serviceis not statistically lower than your average ratings"   ,NA                                                                                         ,"You should offer more stable food quality, specifically breakfast.
Because there are many postive and negative comments related to breakfast."  ,"3.44927536231884"
"1188","7MFm-vxs8hB1hk6VCthwGw","tea"       ,"staff"      ,"smoothie"   ,"food"       ,"service"    ,"food"       ,"You are doing well in food, specifically tea.
Because comments related to teais not statistically lower than your average ratings"       ,"You are doing well in service, specifically staff.
Because comments related to staffis not statistically lower than your average ratings"     ,"You should improve the quality of food, specifically smoothie.
Because negative comments are mostly related to smoothie."              ,"4.16129032258065"
"1189","4OO-7dPMy73NUUmGdupHFg","coffee"    ,"bowl"       ,NA           ,"food"       ,"food"       ,NA           ,"You are doing well in food, specifically coffee.
Because comments related to coffeeis not statistically lower than your average ratings"    ,"You are doing well in food, specifically bowl.
Because comments related to bowlis not statistically lower than your average ratings"      ,NA                                                                           ,"4.56521739130435"
"1190","9meBoSjZh52HiwtB5LaWvQ","coffee"    ,"breakfast"  ,NA           ,"food"       ,"food"       ,NA           ,"You are doing well in food, specifically coffee.
Because comments related to coffeeis not statistically lower than your average ratings"    ,"You are doing well in food, specifically breakfast.
Because comments related to breakfastis not statistically lower than your average ratings" ,NA                                                                           ,"4.86206896551724"
"1191","X8-aos9OiDVDLRawK-oetQ","staff"     ,"service"    ,"order"      ,"service"    ,"service"    ,"service"    ,"You are doing well in service, specifically staff.
Because comments related to staffis not statistically lower than your average ratings"     ,"You are doing well in service, specifically service.
Because comments related to serviceis not statistically lower than your average ratings"   ,"You should improve the quality of service, specifically order.
Because negative comments are mostly related to order."              ,"4.41666666666667"
"1192","hw_JGMnE_bK4Bqknh12C0Q","tea"       ,"boba"       ,"cream"      ,"food"       ,"food"       ,"food"       ,"You are doing well in food, specifically tea.
Because comments related to teais not statistically lower than your average ratings"       ,"You are doing well in food, specifically boba.
Because comments related to bobais not statistically lower than your average ratings"      ,"You should improve the quality of food, specifically cream.
Because negative comments are mostly related to cream."                 ,"4.84745762711864"
"1193","yRf62summTIx5kVzWaEeRg",NA          ,"service"    ,"coffee"     ,NA           ,"service"    ,"food"       ,NA                                                                                         ,"You are doing well in service, specifically service.
Because comments related to serviceis not statistically lower than your average ratings"   ,"You should offer more stable food quality, specifically coffee.
Because there are many postive and negative comments related to coffee."     ,"3.4"
"1194","-Q4i6Wh4x2S-peFSwNnf8w",NA          ,NA           ,"coffee"     ,NA           ,NA           ,"food"       ,NA                                                                                         ,NA                                                                                         ,"You should offer more stable food quality, specifically coffee.
Because there are many postive and negative comments related to coffee."     ,"4.2"
"1195","RcP7HznJW4QVH5t-uTgiYQ",NA          ,"roll"       ,"breakfast"  ,NA           ,"food"       ,"food"       ,NA                                                                                         ,"You are doing well in food, specifically roll.
Because comments related to rollis not statistically lower than your average ratings"      ,"You should offer more stable food quality, specifically breakfast.
Because there are many postive and negative comments related to breakfast."  ,"4.64705882352941"
"1196","bI35hNGtxfbALsLR4a44nQ","coffee"    ,"cafe"       ,NA           ,"food"       ,"food"       ,NA           ,"You are doing well in food, specifically coffee.
Because comments related to coffeeis not statistically lower than your average ratings"    ,"You are doing well in food, specifically cafe.
Because comments related to cafeis not statistically lower than your average ratings"      ,NA                                                                           ,"4.46153846153846"
"1197","7kbcpLvmhB7SFKaiHqmCgQ",NA          ,NA           ,NA           ,NA           ,NA           ,NA           ,NA                                                                                         ,NA                                                                                         ,NA                                                                           ,"4.91666666666667"
"1198","04sQHRjmHhv_gxNNfuFa0g",NA          ,NA           ,"chicken"    ,NA           ,NA           ,"food"       ,NA                                                                                         ,NA                                                                                         ,"You should improve the quality of food, specifically chicken.
Because negative comments are mostly related to chicken."               ,"4.74285714285714"
"1199","BsvrVns2L9ZcyylPM-M3iQ","coffee"    ,"breakfast"  ,NA           ,"food"       ,"food"       ,NA           ,"You are doing well in food, specifically coffee.
Because comments related to coffeeis not statistically lower than your average ratings"    ,"You are doing well in food, specifically breakfast.
Because comments related to breakfastis not statistically lower than your average ratings" ,NA                                                                           ,"4.5"
"1200","stzkKctzfc53EIy2Nw5IcA",NA          ,"staff"      ,"coffee"     ,NA           ,"service"    ,"food"       ,NA                                                                                         ,"You are doing well in service, specifically staff.
Because comments related to staffis not statistically lower than your average ratings"     ,"You should offer more stable food quality, specifically coffee.
Because there are many postive and negative comments related to coffee."     ,"3.76923076923077"
"1201","ECSlv7ixlFUKjuh1CZTSzg","coffee"    ,NA           ,"staff"      ,"food"       ,NA           ,"service"    ,"You are doing well in food, specifically coffee.
Because comments related to coffeeis not statistically lower than your average ratings"    ,NA                                                                                         ,"You should offer more stable service quality, specifically staff.
Because there are many postive and negative comments related to staff."      ,"2.09090909090909"
"1202","8ltgNjXYNMjOKkRjJf4mvA",NA          ,NA           ,NA           ,NA           ,NA           ,NA           ,NA                                                                                         ,NA                                                                                         ,NA                                                                           ,"4.42857142857143"
